stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
"1100416","Brombach (LÖ), Schöpflin-Siedl","47.62947161","7.68284147","","Parent1100416"
"1100417","Zell (Wiesental), Schönauerstr","47.70779331","7.85370103","","Parent1100417"
"1100418","Tegernau (Bd), Hauptschule","47.72653508","7.79895770","","Parent1100418"
"1100419","Hauingen, Ost","47.64389618","7.69870572","","Parent1100419"
"1100421","Hasel, Wegscheide","47.64981497","7.89336165","","Parent1100421"
"1100422","Bad Säckingen, Bahnhof","47.55636755","7.94986569","","Parent1100422"
"1100423","Bad Säckingen, Gloria-Theater","47.55549456","7.94161915","","Parent1100423"
"1100424","Bad Säckingen, Basler Str.","47.55414866","7.93221379","","Parent1100424"
"1100425","Bad Säckingen, Jurastrasse","47.55157197","7.92808154","","Parent1100425"
"1100426","Wallbach (Baden), Kirche","47.56610894","7.91466969","","Parent1100426"
"1100427","Wallbach (Baden), Bündtenstr.","47.57184260","7.91303476","","Parent1100427"
"1100428","Wehr-Brennet, Bahnhof","47.58087821","7.91076202","","Parent1100428"
"1100429","Brennet, Wehratalstrasse","47.58642849","7.91201966","","Parent1100429"
"1100430","Öflingen, Schule","47.59248707","7.91403189","","Parent1100430"
"1100431","Öflingen, Brühlstrasse","47.59984730","7.91578360","","Parent1100431"
"1100432","Wehr (D), Hölzle","47.60885990","7.91581055","","Parent1100432"
"1100433","Wehr (D), Enkendorfstr.","47.61551539","7.90807606","","Parent1100433"
"1100434","Geschwend (Baden), Ortsmitte","47.80414999","7.93991235","","Parent1100434"
"1100435","Todtmoos, Mattenhof","47.75252428","8.00521987","","Parent1100435"
"1100437","Häg-Ehrsberg, Moosmatt","47.72764693","7.89715254","","Parent1100437"
"1100441","Münstertal (Schw), Lochmatte","47.87214129","7.85303628","","Parent1100441"
"1100442","Münstertal (Schw), Stohrenstr.","47.88324563","7.84504128","","Parent1100442"
"1100443","Münstertal (Schw), St.Trudpert","47.86528350","7.80180536","","Parent1100443"
"1100444","Münstertal (Schw), Münster","47.86078144","7.79659513","","Parent1100444"
"1100445","Münstertal (Schw), Spielweg","47.87719066","7.83903155","","Parent1100445"
"1100446","Münstertal (Schw), Rotenbuck","47.84217243","7.79454697","","Parent1100446"
"1100447","Münstertal (Schw), A. Rathaus","47.85598967","7.79003743","","Parent1100447"
"1100448","Münstertal (Schw), Münsterhald","47.81530508","7.78685739","","Parent1100448"
"1100449","Münstertal (Schw), Krumlinden","47.86897766","7.80834510","","Parent1100449"
"1100450","Münstertal (Schw), Sonne","47.87682312","7.82636530","","Parent1100450"
"1100453","Auggen, Kronenplatz","47.78764524","7.59336028","","Parent1100453"
"1100454","Schliengen, Blankenhorn","47.75492197","7.57770265","","Parent1100454"
"1100455","Müllheim (D), Platanenallee","47.80960416","7.61112896","","Parent1100455"
"1100456","Müllheim (D), Kaiserbrunnen","47.81002044","7.61474019","","Parent1100456"
"1100457","Müllheim (D), Amtsgericht","47.80866300","7.62596014","","Parent1100457"
"1100458","Müllheim (D), Turnhalle","47.80921201","7.62153145","","Parent1100458"
"1100463","Münstertal (Schw), Neuhäuser","47.84882832","7.79125016","","Parent1100463"
"1100464","Eimeldingen, Bahnhof","47.62788545","7.59627981","","Parent1100464"
"1100465","Münstertal (Schw), Neuhof","47.84975067","7.86109417","","Parent1100465"
"1100468","Auggen, Lettenbuck","47.79753062","7.60124749","","Parent1100468"
"1100469","Auggen, WG","47.79510471","7.59701643","","Parent1100469"
"1100470","Mauchen, Berner","47.76352137","7.59560607","","Parent1100470"
"1100471","Schliengen, Altinger Strasse","47.75302557","7.58460171","","Parent1100471"
"1100472","Niedereggenen, Oberdorf","47.75551987","7.63236513","","Parent1100472"
"1100473","Niedereggenen, Unterdorf","47.75430595","7.62684049","","Parent1100473"
"1100474","Obereggenen, Rathaus","47.75681227","7.64716038","","Parent1100474"
"1100475","Schliengen, Liel Sonne","47.73970045","7.60362803","","Parent1100475"
"1100476","Schliengen, Schallsi. Kreuzung","47.76775412","7.65334079","","Parent1100476"
"1100477","Müllheim (D), Vögisheim","47.79314338","7.62123501","","Parent1100477"
"1100478","Müllheim (D), In den Weihern","47.80215884","7.62393893","","Parent1100478"
"1100479","Müllheim (D), Feldberg Kirche","47.77353812","7.64147405","","Parent1100479"
"1100480","Auggen, Rathaus","47.78720464","7.59515691","","Parent1100480"
"1100481","Kandern, Busbahnhof","47.71400707","7.65723948","","Parent1100481"
"1100482","Kandern, Blumenplatz","47.71447246","7.66180292","","Parent1100482"
"1100483","Sitzenkirch, Engel","47.73598500","7.67185507","","Parent1100483"
"1100484","Kandern, St.Johannisbreite","47.74348209","7.66280005","","Parent1100484"
"1100487","Auggen, Hochhaus","47.79047586","7.59472572","","Parent1100487"
"1100488","Schliengen, Liel Fambergstr.","47.74162151","7.60748180","","Parent1100488"
"1100489","Obereggenen, WG","47.75675792","7.64225558","","Parent1100489"
"1100490","Müllheim (D), Gennenbach","47.77291024","7.62960730","","Parent1100490"
"1100491","Müllheim (D), Bürgerhaus Süd","47.80412586","7.62692134","","Parent1100491"
"1100492","Müllheim (D), Löfflerbrunnen","47.80954986","7.61619546","","Parent1100492"
"1100494","Lörrach, Burghof","47.61127027","7.65952120","","Parent1100494"
"1100501","Münstertal (Schw), Bahnhof","47.85514579","7.78059614","","Parent1100501"
"1100506","Neuenburg (D), Eichacker","47.77233670","7.55298999","","Parent1100506"
"1100507","Binzen (Kr LÖ),J.-P.-Hebelstr.","47.63039785","7.62071398","","Parent1100507"
"1100508","Rheinweiler, Kapellengrün","47.70458338","7.52803479","","Parent1100508"
"1100509","Lörrach, Fridolin-Engel-Str.","47.60641309","7.68760254","","Parent1100509"
"1100510","Lörrach, Vorengele","47.60525626","7.68944408","","Parent1100510"
"1100511","Istein, Sportplatz","47.65994435","7.53200535","","Parent1100511"
"1100512","Binzen (Kr LÖ), Dreispitz","47.62554245","7.60928741","","Parent1100512"
"1100513","Märkt, Stauwehr","47.62103778","7.57629229","","Parent1100513"
"1100514","Weil am Rhein, Rosenauer Str.","47.60731552","7.59271349","","Parent1100514"
"1100515","Weil am Rhein, Hegenheimerstr.","47.60544402","7.59753745","","Parent1100515"
"1100516","Weil am Rhein, Rebgartenweg","47.60296676","7.59527369","","Parent1100516"
"1100517","Weil am Rhein, Atlas Hotel","47.60067110","7.59737575","","Parent1100517"
"1100518","Weil am Rhein, Tullastrasse","47.59500723","7.59629777","","Parent1100518"
"1100519","Weil am Rhein, Schusterinsel","47.59313529","7.59405198","","Parent1100519"
"1100520","Haltingen, Rennemattenweg","47.61880346","7.61309627","","Parent1100520"
"1100522","Brombach (LÖ), Hofmattstr.","47.63438113","7.69254327","","Parent1100522"
"1100523","Schliengen, Liel Krone","47.73916883","7.60406820","","Parent1100523"
"1100525","Neuenburg (D), Rathausplatz","47.81374870","7.56139822","","Parent1100525"
"1100530","Lörrach, Hebelpark","47.61310522","7.66371634","","Parent1100530"
"1100534","Kandern, Holzen Rathaus","47.69419058","7.62551997","","Parent1100534"
"1100535","Kandern, Abzw. Tal-/Bühlstr.","47.69347709","7.62301367","","Parent1100535"
"1100537","Lörrach, Friedrich-Ebert-Str.","47.59806640","7.65539794","","Parent1100537"
"1100539","Lörrach, Freie Waldorfschule","47.59668525","7.66218920","","Parent1100539"
"1100540","Lörrach, Konrad-Adenauer-Hof","47.59551610","7.65874865","","Parent1100540"
"1100541","Stetten (LÖ), Struve-Platz","47.59767871","7.65919781","","Parent1100541"
"1100542","Stetten (LÖ), Pestalozzistr.","47.60027737","7.65995239","","Parent1100542"
"1100543","Lörrach, Parkplatz","47.59953232","7.64043200","","Parent1100543"
"1100544","Brombach (LÖ), Hüsinger Str.","47.63200210","7.69540890","","Parent1100544"
"1100545","Blansingen, Brunnen","47.69185660","7.54339599","","Parent1100545"
"1100546","Blansingen, Römerstrasse","47.68810145","7.53713473","","Parent1100546"
"1100547","Efringen-Kirchen, Kapfrain","47.64609311","7.57384887","","Parent1100547"
"1100548","Eimeldingen, Malzholzweg","47.63372736","7.59429453","","Parent1100548"
"1100549","Haltingen, Im Rad Nord","47.60823004","7.61156015","","Parent1100549"
"1100550","Weil am Rhein, Altes Rathaus","47.59250524","7.63347006","","Parent1100550"
"1100551","Weil am Rhein, Alte Post","47.59160256","7.63808740","","Parent1100551"
"1100552","Egringen, Abzweigung","47.65790532","7.56905187","","Parent1100552"
"1100553","Haltingen, Gewerbestrasse","47.61810711","7.61319508","","Parent1100553"
"1100554","Wittlingen (Baden), Bahnhof","47.65662862","7.64710649","","Parent1100554"
"1100555","Rümmingen, Altes Rathaus","47.64194731","7.64230948","","Parent1100555"
"1100556","Fischingen (Bd), Kirchplatz","47.65077111","7.59822017","","Parent1100556"
"1100557","Egringen, Rathaus","47.66378017","7.59648642","","Parent1100557"
"1100558","Egringen, Kanderner Strasse","47.66517770","7.59958561","","Parent1100558"
"1100559","Mappach","47.67989481","7.59889390","","Parent1100559"
"1100560","Kandern, Holzen Friedhof","47.69342872","7.62166620","","Parent1100560"
"1100561","Riedlingen, Abzweigung Bad","47.69798156","7.62180993","","Parent1100561"
"1100562","Weil am Rhein, Bühlstrasse","47.59408642","7.61491087","","Parent1100562"
"1100563","Weil am Rhein, Leimgrubenstr.","47.59587957","7.61914193","","Parent1100563"
"1100564","Weil am Rhein, Stettiner Str.","47.59769083","7.62398385","","Parent1100564"
"1100565","Lörrach, Rötteln","47.63180233","7.65788627","","Parent1100565"
"1100566","Rümmingen, Lörracher Strasse","47.63880596","7.64159083","","Parent1100566"
"1100567","Rümmingen, Schallbacher Str.","47.64201388","7.64115964","","Parent1100567"
"1100568","Schallbach (Baden), Dorfstr.","47.65546685","7.62704711","","Parent1100568"
"1100570","Wollbach (Kr LÖ), Bahnhof","47.66805128","7.64917261","","Parent1100570"
"1100571","Hammerstein, Abzw. Bahnhof","47.69044164","7.64632495","","Parent1100571"
"1100572","Kandern, Staiggasse","47.71145033","7.65943137","","Parent1100572"
"1100574","Tannenkirch, Abzweigung","47.70751524","7.58109828","","Parent1100574"
"1100575","Feuerbach (Baden)","47.73542313","7.64125845","","Parent1100575"
"1100576","Riedlingen, Milchhaus","47.71534281","7.63442227","","Parent1100576"
"1100577","Riedlingen, Dorfstrasse","47.71576588","7.63667704","","Parent1100577"
"1100578","Marzell, Fachklinik Kandertal","47.78156703","7.73260813","","Parent1100578"
"1100579","Marzell, Abzweigung Lipple","47.77613407","7.74064806","","Parent1100579"
"1100580","Marzell, Katholische Kirche","47.77187785","7.72852978","","Parent1100580"
"1100581","Marzell, Ort","47.77011489","7.72463109","","Parent1100581"
"1100582","Marzell, Alte Mühle","47.76483773","7.72305904","","Parent1100582"
"1100583","Marzell, Kaltenbacher Brücke","47.76099122","7.71941188","","Parent1100583"
"1100584","Marzell, Lütschenbacher Brücke","47.74935335","7.71516285","","Parent1100584"
"1100585","Malsburg, Steinbruch","47.74076369","7.71362673","","Parent1100585"
"1100586","Malsburg, Kranz","47.73688519","7.71260265","","Parent1100586"
"1100587","Malsburg, Hirschen","47.73200344","7.70748226","","Parent1100587"
"1100588","Malsburg, Vogelbacherstr.","47.72806386","7.69212106","","Parent1100588"
"1100589","Kandern, Möbelfabrik Vollmer","47.72442010","7.68661439","","Parent1100589"
"1100590","Kandern, Spinnerei","47.71768178","7.67718208","","Parent1100590"
"1100591","Kandern, Waldeck","47.71528237","7.67330136","","Parent1100591"
"1100592","Kandern, Bösigerstrasse","47.71488950","7.66604297","","Parent1100592"
"1100593","Riedlingen, Erlenboden","47.72614231","7.62176501","","Parent1100593"
"1100594","Schliengen, Liel Denkmal","47.73936215","7.60934131","","Parent1100594"
"1100595","Hertingen (Bd), Hauptstrasse","47.72314502","7.58408069","","Parent1100595"
"1100596","Hertingen (Bd), KiHaus Engels","47.72432341","7.58966821","","Parent1100596"
"1100597","Ötlingen (Baden), Dorfstrasse","47.62261809","7.62267231","","Parent1100597"
"1100598","Lörrach, Maienbühl","47.60018046","7.67480155","","Parent1100598"
"1100599","Lörrach, Steinenweg","47.60069533","7.67039980","","Parent1100599"
"1100600","Lörrach, Hauptstrasse","47.60131922","7.66444397","","Parent1100600"
"1100605","Haltingen, Güterstrasse","47.61053143","7.61258423","","Parent1100605"
"1100606","Haltingen, Im Rad Süd","47.60667958","7.61135354","","Parent1100606"
"1100607","Märkt, Altrheinhalle","47.62351418","7.58410763","","Parent1100607"
"1100608","Märkt, Kirche","47.62637795","7.58118811","","Parent1100608"
"1100609","Weil am Rhein, Ost Zoll","47.59215386","7.64244423","","Parent1100609"
"1100611","Schliengen, Am Sonnenstück","47.76453581","7.57568144","","Parent1100611"
"1100612","Tannenkirch, Kinderschule","47.71070686","7.60514618","","Parent1100612"
"1100613","Eimeldingen, Märkter Strasse","47.63039785","7.58941668","","Parent1100613"
"1100614","Haltingen, West","47.61240274","7.60634094","","Parent1100614"
"1100615","Inzlingen, Riehener Strasse","47.58743426","7.69404346","","Parent1100615"
"1100616","Inzlingen, Bruggewoog","47.58817343","7.68414402","","Parent1100616"
"1100617","Inzlingen, Abzweigung Au","47.58756755","7.67913143","","Parent1100617"
"1100618","Stetten (LÖ), Neumatt","47.59920521","7.65374504","","Parent1100618"
"1100619","Lörrach, Teichstrasse","47.61411654","7.65365520","","Parent1100619"
"1100620","Lörrach, Haltinger-Pfad","47.61382586","7.64973855","","Parent1100620"
"1100621","Lörrach, Steghalden","47.61471000","7.65184959","","Parent1100621"
"1100622","Lörrach, Hornbrunnenweg","47.60463847","7.64614529","","Parent1100622"
"1100623","Lörrach, Obertüllingen","47.59820573","7.64158185","","Parent1100623"
"1100624","Lörrach, Arend-Braye-Strasse","47.60417815","7.68776424","","Parent1100624"
"1100625","Lörrach, Röttelnblick","47.60346343","7.68940815","","Parent1100625"
"1100626","Lörrach, Salzertstrasse","47.60188254","7.68612032","","Parent1100626"
"1100627","Lörrach, Dinkelbergstrasse","47.60379051","7.68198807","","Parent1100627"
"1100628","Lörrach, Jugendherberge","47.60115568","7.67832294","","Parent1100628"
"1100629","Lörrach, Goethestrasse","47.60249431","7.66057223","","Parent1100629"
"1100630","Lörrach, Niederfeldplatz","47.60680071","7.66209038","","Parent1100630"
"1100631","Lörrach, Heithemstrasse","47.62144951","7.66599806","","Parent1100631"
"1100632","Lörrach, Wintersbuckstr.","47.62367766","7.66745333","","Parent1100632"
"1100633","Lörrach, Karl-Herbster-Platz","47.62286633","7.66879182","","Parent1100633"
"1100634","Lörrach, Elisbeth.-Krankenhaus","47.61822822","7.66467753","","Parent1100634"
"1100635","Lörrach, Arndtstrasse","47.62220637","7.65906306","","Parent1100635"
"1100636","Tumringen, Schule","47.62596020","7.65732033","","Parent1100636"
"1100637","Tumringen, Mühlestrasse","47.62817605","7.65767966","","Parent1100637"
"1100638","Tumringen, OBB GmbH","47.62971982","7.66036562","","Parent1100638"
"1100639","Haagen (Baden), Röttelnweiler","47.63126355","7.66315040","","Parent1100639"
"1100640","Haagen (Baden), Ritterstrasse","47.63549494","7.67336424","","Parent1100640"
"1100641","Haagen (Baden), Zentrum","47.63712929","7.67922126","","Parent1100641"
"1100642","Hauingen, Unterdorfstrasse","47.64293386","7.69395363","","Parent1100642"
"1100643","Haagen (Baden), Sportplatz","47.63934467","7.68526692","","Parent1100643"
"1100644","Lörrach, Baumgartnerstrasse","47.60856920","7.66317735","","Parent1100644"
"1100645","Lörrach, Senigallia Platz","47.61443749","7.66140766","","Parent1100645"
"1100646","Lörrach, Schulzentrum","47.62132236","7.66253056","","Parent1100646"
"1100647","Lörrach, Gasthaus Blume","47.61711404","7.66898046","","Parent1100647"
"1100648","Lörrach, Rebmannsweg","47.62065632","7.67490036","","Parent1100648"
"1100649","Brombach (LÖ), Römerstrasse","47.63275275","7.69313616","","Parent1100649"
"1100650","Brombach (LÖ), Schützenhaus","47.63217160","7.70211931","","Parent1100650"
"1100651","Brombach (LÖ), Bühl","47.63157834","7.69809486","","Parent1100651"
"1100652","Brombach (LÖ), Grossmannstr.","47.63409057","7.69871470","","Parent1100652"
"1100653","Brombach (LÖ), Schöpflin","47.63618501","7.69701688","","Parent1100653"
"1100654","Lörrach, Dorfstrasse","47.60257911","7.64486968","","Parent1100654"
"1100655","Binzen (Kr LÖ), Rathausplatz","47.63135435","7.62389402","","Parent1100655"
"1100656","Binzen (Kr LÖ), Gewerbepark","47.62545163","7.61341966","","Parent1100656"
"1100657","Tannenkirch, Ochsen","47.71053761","7.60909877","","Parent1100657"
"1100658","Fischingen (Bd), Abzweigung","47.64410195","7.58667682","","Parent1100658"
"1100659","Efringen-Kirchen, Rathaus","47.64655911","7.56886322","","Parent1100659"
"1100660","Efringen-Kirchen, Hauptstrasse","47.65222345","7.56535979","","Parent1100660"
"1100661","Efringen-Kirchen, Bahnhof","47.65528532","7.56380571","","Parent1100661"
"1100662","Wintersweiler","47.67438470","7.56714744","","Parent1100662"
"1100663","Huttingen, Abzweigung","47.67382821","7.55806547","","Parent1100663"
"1100664","Huttingen","47.67246721","7.54769892","","Parent1100664"
"1100665","Blansingen, Alemannnenstrasse","47.69101609","7.53973984","","Parent1100665"
"1100666","Welmlingen","47.69045978","7.56332062","","Parent1100666"
"1100667","Istein, Neue Strasse","47.65736076","7.54270428","","Parent1100667"
"1100668","Istein, Rathaus","47.66022872","7.53938052","","Parent1100668"
"1100669","Kleinkems, Rheinstrasse","47.68494474","7.52315694","","Parent1100669"
"1100670","Kleinkems, Rathaus","47.68809540","7.52180947","","Parent1100670"
"1100671","Rheinweiler, Rheinweiler Ort","47.70987270","7.53175382","","Parent1100671"
"1100672","Bamlach","47.71705927","7.54952250","","Parent1100672"
